,time_step,shannon_entropy
134,134,4.197690653284564
135,135,4.223353776818335
136,136,4.167662166826266
137,137,4.081170003967318
138,138,4.363122399819869
139,139,4.472237185997821
140,140,4.4965672649519774
141,141,4.506032917437634
142,142,4.50844562363731
143,143,4.560447223588445
144,144,4.401906550269827
145,145,4.6402495168158655
146,146,4.223923575382805
147,147,4.547292669995395
148,148,5.365178530159484
149,149,4.752126051391826
150,150,4.639271804422455
151,151,5.920574650496961
152,152,5.506099140542229
153,153,4.8102486945927945
154,154,5.80584297202185
155,155,5.655044276078227
156,156,4.942774145053135
157,157,4.224095532166181
158,158,4.518319207093342
159,159,4.765428804554342
160,160,4.4122201564789885
161,161,4.334432344004589
162,162,4.46071718234789
163,163,4.616389256729701
164,164,4.714678912166708
165,165,5.396281464914092
166,166,4.715280937429739
167,167,4.2392348115818494
168,168,4.159051365493868
169,169,4.118619132592921
170,170,4.747404109446498
171,171,4.357365300678472
172,172,4.918724057097765
173,173,5.232379818388437
174,174,5.362592419000403
175,175,4.390150493726706
176,176,5.906724558069258
177,177,5.036274967539889
178,178,5.361413731639635
179,179,4.765725265942172
180,180,4.815698438944382
181,181,4.879290268741138
182,182,4.671495145394858
183,183,4.719061799567825
184,184,4.661649293980704
185,185,4.586536647456889
186,186,4.237478234586749
187,187,4.191100924024156
188,188,4.465886741285184
189,189,4.681575963631906
190,190,4.472046354110046
191,191,4.192335735015523
192,192,3.881873774613403
193,193,4.594207714509319
194,194,4.551159916743666
195,195,4.065214460150963
196,196,4.059218326430546
197,197,4.165326399004544
198,198,4.47677500765526
199,199,4.117559197967427
200,200,3.6931024308283167
201,201,3.744150566406959
202,202,4.039806184475212
203,203,3.940405783989605
204,204,3.6220975019874566
205,205,3.288106071595132
206,206,5.938926506721137
207,207,5.537330829069489
208,208,4.4813228693736455
209,209,4.370856620730216
210,210,4.253600655594621
211,211,5.8337430875778615
212,212,5.4247849718238825
213,213,4.049296814971451
214,214,4.248493105946474
215,215,5.647172607172882
216,216,4.225692664591144
217,217,4.3349639454345565
218,218,3.836162841893174
219,219,5.715048512110232
220,220,5.303343574750119
221,221,3.962468279463128
222,222,4.042759461530471
223,223,3.672079105746852
224,224,5.643786143607056
225,225,4.674611908954202
226,226,4.454561620866436
227,227,4.02075438559709
228,228,5.573248315766644
229,229,4.227774785629061
230,230,4.238774206431608
231,231,4.249556504809506
232,232,4.469572290907236
233,233,4.341399125114156
234,234,4.439787808136235
235,235,4.38773403996434
236,236,4.16706303097518
237,237,4.331970827724039
238,238,4.056694740244135
239,239,4.600528263650479
240,240,3.947112373525593
241,241,3.931255163650843
242,242,4.189948372045011
243,243,4.440169194764384
244,244,4.455724930324342
245,245,4.397244055416056
246,246,4.111052807452334
247,247,4.282763943779032
248,248,5.6699133938224335
249,249,4.515434372767054
250,250,4.39417448426532
251,251,4.251917566290209
252,252,3.9068386058398383
253,253,4.043689588643331
254,254,4.845336367002508
255,255,5.1646192963157205
256,256,4.027727868715485
257,257,4.285452610676713
258,258,4.0367226391896
259,259,4.097164914854929
260,260,4.131419146447813
261,261,3.844103210229495
262,262,3.448888593271348
263,263,3.550974124213248
264,264,3.699051307491664
265,265,3.865723542274456
266,266,4.032429764515214
267,267,4.1391183505638205
268,268,4.1978512910167085
269,269,4.278633115612101
270,270,4.867391486900613
271,271,5.118692685172908
272,272,4.5207462496134205
273,273,4.465547726612078
274,274,4.462261447885575
275,275,4.488803467785289
276,276,5.803129420993864
277,277,5.692501134145499
278,278,5.192704005271644
279,279,4.7564126315065245
280,280,4.614018436821083
281,281,3.603510172832319
282,282,3.638528628809557
283,283,3.7869969822922966
284,284,3.913597727317201
285,285,3.991903851743708
286,286,4.065652092538524
287,287,4.542144440899369
288,288,5.029473778891668
289,289,5.612976925649877
290,290,5.716233642644121
291,291,5.458656141634557
292,292,4.932046686372981
293,293,4.383585150300973
294,294,4.229012788896838
295,295,3.920804991621106
296,296,4.055360133102408
297,297,4.553815763549302
298,298,4.464108498277157
299,299,4.277954999589686
300,300,5.577000447117174
301,301,4.111524380833884
302,302,3.9189070869766174
303,303,4.592537803323523
304,304,4.648883919469209
305,305,4.646115243484147
306,306,4.610085402979443
307,307,4.211375984134596
308,308,4.004974184521696
309,309,4.067171019678386
310,310,5.113835497176024
311,311,5.611020828890631
312,312,5.205886821330181
313,313,4.245660172978234
314,314,4.11417843808908
315,315,4.484588681011654
316,316,4.131492721875115
317,317,4.257356272738221
318,318,5.358556552585672
319,319,5.86554205065197
320,320,4.324715108623724
321,321,4.551668660255544
322,322,4.583329462153412
323,323,4.048627916069048
324,324,3.5514345032792987
325,325,4.059449399918936
326,326,3.9804528819027913
327,327,4.81906339066915
328,328,4.346008040188529
329,329,5.4030745326472
330,330,5.784579709204494
331,331,4.740934730612151
332,332,4.587757838761148
333,333,4.389204672125969
334,334,3.5378126541146924
335,335,3.785615628522344
336,336,3.665724264906568
337,337,3.604306600571088
338,338,4.326774825295656
339,339,4.646928832357228
340,340,4.837631610060161
341,341,4.971080274151404
342,342,5.620455819070082
343,343,5.875967248038354
344,344,4.125111432323619
345,345,4.633501362033316
346,346,4.817589834829815
347,347,4.86641261440484
348,348,4.774059794580113
349,349,4.206506690963361
350,350,4.274304568283395
351,351,4.288649007037166
352,352,4.529555310082052
353,353,3.9819074994628463
354,354,3.475844883854315
355,355,3.0476626514234906
356,356,4.573544279843378
357,357,4.420289705569233
358,358,4.163542544681923
359,359,3.8990927574334906
360,360,3.547602983023796
361,361,4.269348853524287
362,362,4.5719723739238125
363,363,3.892697547715835
364,364,4.283914512787805
365,365,4.07632846931744
366,366,3.654178628548797
367,367,3.659658498995568
368,368,3.59774383683952
369,369,3.436025024872859
370,370,4.076568768283105
371,371,4.334395204901143
372,372,4.399915787292225
373,373,4.13320797429458
374,374,5.603232264159907
375,375,5.489566226922008
376,376,3.868318371722686
377,377,3.922859634875751
378,378,5.650842267218685
379,379,4.117735002109361
380,380,4.408396440762098
381,381,4.629893401126571
382,382,3.940841230419883
383,383,3.158868875292716
384,384,3.590027645581919
385,385,4.186128335261947
386,386,4.05549607526358
387,387,5.284659132270923
388,388,5.6599549259735165
389,389,5.149731427152176
390,390,5.109691961703676
391,391,4.540315343438672
392,392,4.532646071449445
393,393,4.531261451791737
394,394,4.490551822737211
395,395,4.467412476818014
396,396,4.482289209444687
397,397,4.473932547232415
398,398,4.391549659168771
399,399,4.188678005303775
400,400,4.015815483376477
401,401,5.640950926775149
402,402,5.513086509347296
403,403,5.216778612753652
404,404,4.752527331093457
405,405,4.262466181410588
406,406,3.994379258952079
407,407,4.004968953414339
408,408,4.094609725789444
409,409,4.100976847837475
410,410,4.156560692379902
411,411,4.055861346523796
412,412,3.836517118110408
413,413,3.668448816879972
414,414,3.9551114555810782
415,415,4.283183387975253
416,416,4.0240815817924815
417,417,3.593150747801228
418,418,4.261629906332207
419,419,5.148512828770811
420,420,5.37139848006342
421,421,5.295053584548029
422,422,5.269502997427543
423,423,5.275457310931701
424,424,5.287253707760143
425,425,5.268771902340221
426,426,5.277990449839635
427,427,5.223610309648222
428,428,5.145134070338684
429,429,5.030864610556296
430,430,4.945710586740904
431,431,4.786142893508228
432,432,4.5879729057105125
433,433,4.387908025492679
434,434,4.169785965323277
435,435,3.974348618805639
436,436,3.7765191872335375
437,437,3.623955118438208
438,438,3.5678220083149075
439,439,3.596310001448712
440,440,3.615796248819184
441,441,3.675314978743161
442,442,3.617307034228288
